id;description;dbo
858372167534541;"Hr. Blum lesen hilft... ich komme nicht aus dem Osten (spielt aber auch gar keine Rolle) und habe mit dem Bananen-Beispiel nichts am Hut. Was Ihren Horizont trefflich wiederspiegelt. ;-)";nothing
1056767454361677;Gott bewahre uns von diesen Politversager die unser Deutschland verraten und verkaufen.;criticism
1012427738795649;Da hast Du recht, hat mir gestern Abend eine erheiternde Gutenachtlektüre bereitet, Stoff für mindestens 10 Comedys, wenn es auf der anderen Seite nicht so unsagbar traurig wäre.;nothing
985372081501215;Langsam rührt sich was ?;nothing
1096061010432321;auf jeden Fall räumen und abführen!;nothing
882704138434677;"Na dann mal ""eine Runde Mitleid"" für Dich";nothing
856873047684453;Weil alle Pegida-Gegner von der Antifa sind. Mandydu kannst doch auch mal nach Syrien, in den Sudan oder sonstwo hin und dir dann ein paar Gedanken machen warum die Leute fliehen.;nothing
856867767684981;Es wirkte wie ein Kindergartenausflug ohne Erzieher. Nur dürfen die Kleinen leider wählen.;nothing
1443;Es wird gehört: Blut und Ehre. Ich wünsche eine gute Nacht.;nothing
982954888409601;Die Kosten pro Flüchtling und Jahr werden auf ca. 12.000 Euro bis 13000 Euro geschätzt. Fundstelle: http://www.epd.de/.../kosten-und-pauschalen-wie-viel-die... Wenn besondere Betreuung erforderlich ist z.B. für Kinder und Jugendliche sind die Kosten erheblich höher. Ein Teil der Flüchtlinge sind Analphabeten und der deutschen Sprache nicht mächtig, also am Arbeitsmarkt nicht vermittelbar. Wenn man von einer Mio. Flüchtlingen ausgeht ergeben sich rechnerisch Kosten von 12 Mrd. Euro pro Jahr. Einen solchen Betrag kann D nicht aus der Portokasse bezahlen. Woher das Geld kommen soll sagen unsere Politiker nicht.  Hierzu erwarte ich plausible Aussagen unserer Politiker. Wenn man Flüchtlinge integrieren will (und muss) sind Arbeitsplätze zur Verfügung zu stellen. Dies wird auch Auswirkungen auf den Arbeitsmarkt haben. Auch auf den vor kurzem einfgeführten gesetzlichen Mindestlohn. Es wird nicht lange dauern bis die ersten Forderungen zur Senkung des Mindestlohnes erhoben werden*. Alte Kranke, Kinder, Arbeitnehmer, Rentner werden für diese veranwortungslose Politik zahlen müssen.*Die Forderung wurde bereits erhoben.;criticism
1105599649478457;bauern sammelt schweinegülle!!!;nothing
1111329755572113;"Was für eine Integration? Asyl ist ein "" ....... vorrübergehendes Obdach für Kriegsflüchtlinge und politisch Verfolgte"" . Vom bleiben ist nicht die Rede!! Und wenn in ihrer Heimat kein Krieg mehr ist, müssen Sie wohl wieder zurück. Diese Zeit werden Sie wohl mit dieser Lösung überleben. Und wer sich darüber beschwert was menschenwürdig ist, der soll mal so manchen Hartz4, oder Aufstocker fragen wie diese vom ""Amt"" behandelt werden. Darüber regen sich Viel zu wenige auf.";criticism
858069270898164;Erleuchtung;nothing
855034331201658;Bei so viel Presse wird wahrscheinlich auch dafür gesorgt, dass es keine Gewalt von der Antifa geben wird. Und das ist doch ein guter Nebeneffekt für alle!;nothing
856754974362927;Ihr könnt kein Mathe und wie es scheint auch keine deutsche Rechtschreibung und Grammatik. Aber rettet ruhig weiter eurer Abendland. (Pssssst. Vorsicht, ihr schreibt arabische Zahlen.);nothing
856792207692537;Naja, mehr sind es nicht geworden. Im Gegenteil: Laut PEGIDA waren es das letzte mal 36.500 - an einem Montag !;nothing
989229874448769;Seit google translate kann sich ein Journalist jetzt eigentlich nur noch auf grobe Fahrlässigkeit berufen. In meinen Augen ist es eher politische Hetze.;nothing
951885481516542;Hurra die  Blumenkinder sind wieder aktiv :-D.;nothing
856824927689265;"So, ich habe ein Profilbild! Darf ich jetzt  meine ""Fresse"" aufreissen? Ich halte dich für einen kleinen nichtsnutzigen Tastaturhelden der im Internet gegen Ostdeutsche hetzen kann und ansonsten eine ganz kleine lächerliche Wurst ist!";nothing
982649445106812;Ich wette, dass heute in Nachrichten gesagt wird: die Flüchtlinge wurden von der ungarischen Polizei provoziert...;nothing
1011297208908702;Joghurt und Glas, wer ist das? Zwei kleine Kinder. Bei einem hat sich das Körperwachstum mit 12 eingestellt, bei dem anderen das Intelligenzwachstum.;nothing
856977557674002;Überraschen tut mich hier nichts mehr und wenn man mal internationale Medien verfolgt sieht man in welche Richtung das geht!;nothing
888057011232723;schlimm, was hier läuft, vor allem frage ich mich, warum wir überhaupt jemanden aufnehmen müssen?Japan nimmt 0 Syrier auf, Saudia Arabien auch,es reicht.;criticism
1010222075682882;Staaten sanktionieren wird nicht viel helfen. Das Übel sind diejenigen, die das alles finanzieren und unter dem Deckmantel sogenannter Demokratien agieren und kontrollieren. Staaten und dessen Regierungen kann man austauschen ohne das sich was ändert. Sollten wir als Schwarz, Rot, Grün etc. doch wissen.;criticism
1056945047677251;AFD!  ??;nothing
1550;Sieg Heil! Wir sind die Zukunft!;nothing
862010127170745;genauso siehts aus,und so wird es kommen.das erwachen kommt meist,wen es zu spät ist.ich danke meiner regierung für die friedlichen jahre,die sie mir jetzt nehmen will.danke mutti merkelschaf;criticism
856731867698571;Spitze! :-);nothing
857619890943102;ja klar, könnte ich mich jetzt in die Studie einlesen, aber dazu fehlt mir um diese Uhrzeit die Muse;nothing
858379704200454;Wählst du lieb, bist lieb...;nothing
968097393228684;"....und zur Not kann man die Rügendammbrücke hochziehen und der Sache ihren Lauf lassen. ;)";nothing
1727;N24: Mehr Polizei, weniger Feiernde aber mehr Sexualdelikte als sonst #abmerkeln #rapefugees #merkelmussweg #refugees;subversive
856775874360837;Nein Störsender waren auch auf Demos dabei, da hatte man in der Umgebung kein Handyempfang, muss aber nicht immer sein :);nothing
856918341013257;Würdest du aufmerksam Politik und die Medien beoabachten, es analysieren und verstehen... Wäre dir aufgefallen das sich bereits etwas bewegt;nothing
993822197322870;[@IND] Er steht zu seiner Meinung! Wo ist da das Problem? Mir sind solche Menschen lieber, als welche die aller 4 Jahre ihren Hals in eine andere Richtung drehen!;nothing
1111437892227966;Wenn ich schon Aktivisten lese kommts mir hoch. Diese Spinner !!;nothing
968675953170828;Solangsam verliere ich echt die Hoffnung.;nothing
862064367165321;Es gibt nur eine Konsequenz: dieses Blatt nicht mehr kaufen. Es macht Meinung, vertritt einseitige politische Interessen, verdreht die Realität und ist auch noch stolz darauf! Ich könnte reihern bei dem Gedanken an die Abo-Gebühren - mehrere tausend Euro allein von mir - damit Leute wie Dulig ständig ihre Propaganda unter die Leute bringen.;nothing
856951167676641;"Liebe Mitmenschen, 
hier ein Lied für uns alle! :)

https://www.youtube.com/watch?v=NWwdv_ZVkpY";nothing
982673075104449;kann nur sagen ..wenn sich welche in meinen Wohnzimmer nicht benehmen dann haue ich sie eine auf die fres....oder??;nothing
857944024244022;Helle, habe ich an Sie Komplimente verteilt ? Warum unterstützen Sie denn diese Bewegung?;nothing
1751;RT @name: Merkel schafft durch ihre katastrophale Politik ständig neue hochbezahlte Positionen im Bund.  Antisemitismus-Beauftragten:  Eine wahre Freude für den Steuerzahler.  Wann wachen die Deutschen auf.  #MerkelMussWeg;subversive
856792577692500;hat man bei ihm was gut zu machen erst mit schimpf und schande davon jagen und jetzt, der hat aber auch keinen charakter;nothing
1011781865526903;Islam gehört doch zu Deutschland, lt. Merkel, ich frage mich wie ferngesteuert diese Frau eigentlich ist, kann die eigentlich etwas alleine.;criticism
882678221770602;Sooo viele Einzelfälle, ein Schelm der böses dabei denkt...;nothing
862201897151568;Nach der Wende waren jahrelang die Ossis Schnorrer. Manche beziehen Rente aus Kassen in die sie selber nie eingezahlt haben. Schön und gut. Aber sich über Flüchtlinge herzumachen ist so lächerlich und unanständig... ich will meinen Soli zurück den ich seit Jahrzehnten zu Euch rüberschiesse.;nothing
1065291740175915;Ach und nur weil das bei der Band auf ner Internetseite steht muss es wahr sein?? Wie naiv sind Sie eigentlich, Jan?;nothing
876309055740852;Naja ob Lehre oder nicht die Arbeitgeber geben doch eher nem billigem Ausländer Arbeit als das se ne deutsche Fachkraft nehmen Ausländer sind doch billiger...;nothing
1096636900374732;Wieso lese ich das erst jetzt ????;nothing
993942213977535;"""mit mir als kanzlerin wird es keine pkw maut geben"" !";criticism
888158197889271;"noch ein kleines beispiel aus frankreichs wahlrealitaet.
die cantone in marseille haben mehrheitlich den FN im ersten wahlgang an die spitze gesetzt.
jetzt werden die berufspolitiker von ump und ps zum republikanischen schulterschluss aufrufen und , so wie in deutschlands GroKo, beweisen, dass ein anderes wort fuer ihren beruf auch ""prostitution"" sein koennte.

Marseille 1
Payan/Rubirola (Union de la Gauche) 26,93%
Delahaye/Luc (FN) 22,04% 
Marseille 2
Guérini/Narducci (Force du 13) 34,17%
Dupuis/Marti (FN) 23,61% 
Marseille 3
Grech/Marandat (FN) 35,09%
Jibrayel/Sportiello (Union de la Gauche) 24,41%

Marseille 4
Cupolati/Farkas (FN) 40,14%
Benarioua/Di Marino (Union de la Gauche) 31,06% 
Marseille 5
D'Angio/Maggio (FN) 36,71%
Hadjchikh/Rossi (Union de la Gauche) 25,66% 
Marseille 6
Dudieuzere/Mustachia (FN) 40,16%
Masse/Tranchida (Union de la Gauche) 27,22%

Marseille 7
Barat/Philippe (FN) 37,34%
Pustorino/Rey (UMP/UDI) 31,60
Marseille 8
Comas/Ortega (FN) 41,82%)
Carrega/Santelli (UMP/UDI) 23,23% 
Marseille 9
Caradec/Réault (UMP/UDI) 35,19%
Cataneo/Sicard (FN) 32,62% 
Marseille 10
Vassal/Royer Perreaut (UMP/UDI) 40,17%
Maunier/Trani (FN) (32,27%)

Marseille 11
Baumann/Kerbrat (FN) 28,87%
Biaggi/Di Nocera (UMP/UDI) 27,83% 
Marseille 12
Bernasconi/Moraine (UMP/UDI) 37,57%
Geronimo/Parodi (FN) 35,51 

naechsten sonntag gebe ich euch die ergebnisse des zweiten wahlganges durch. wenn der FN zwei cantone gewinnt, waere das ein wunder.";nothing
977213872317036;Geht nicht-bei mir gibt´s nur Schweinefleisch, morgens, mittags, abends...!!!;nothing
856770727694685;Ihr seid so klein. Man wird euch irgendwann eh nicht mehr beachten. Nazis die die Welt nicht braucht!;nothing
857794984258926;Oh, habt ihr die neonazis auch mitgezählt?;nothing
882011061837318;Respekt Herr Stöcker!!!;nothing
1389625624994660352;@Politleben @StBrandner @BerndBaumannAfD @ChrWirthMdB @GtzFrmming @MdB_Lucassen @Martin_Hess_AfD @AfDimBundestag @politwelt .... mehr zur verfügung steht, muss Frau Baerbock herhalten. aber auch Frau Baerbock ist euch volkspfosten überlegen. ihr bedauernswerten kreaturen haltet  euch für politiker? lächerlich. #fckafd #fcknzs;agitation
1012431662128590;Gleich kommt ES bestimmt noch mit dem Solizuschlag des Argument fehlt eigentlich noch in seinen hirnlosen Aussagen ist ja typisches dummwessiargument weil die anscheinend nicht wissen das des im Osten auch bezahlt wird ????;nothing
894914393880318;Das der dafür bezahlt wird- auf die eine oder andere Art- da kannst du mit an Sicherheit grenzender Wahrscheinlichkeit von Ausgehen.;nothing
968098799895210;ich auch das darf nicht sein;nothing
885310654840692;Ohne Worte. Deutschland schafft sich ab.;nothing
1095913477113741;Da gibt es aber kein geld und keine Luftballons;nothing
985375288167561;Macht bitte weiter so! Danke!;nothing
857464360958655;"Das ist wie die bekannten ""Hunde müssen draussen bleiben""-Schilder zu interpretieren.
Und das soll es sicher auch bedeuten.";nothing
856837231021368;Ich habe Samstag und Sonntag frei und du Markus .;nothing
857741500930941;Ghulam Rasul .. Die gute Helene kommt aus Krasnojarsk..und das ist nicht Serbien, sondern in Sibirien/Russland.. Das kannste auch bei Wikipedia nachlesen ..:-D;nothing
1094616213910134;Hauptsache es gibt keinen Krach - darauf warten Sie ja alle. ??;nothing
882735911764833;Da kannst Du Recht haben. Naziparolen sind hier nicht angebracht. Das schädigt.;nothing
1055754277796328;Was ist denn Ihrer Meinung nach der richtige Umgang mit den Flüchtlingen - insbesondere jenen, die aus Kriegsgebieten kommen? Denn dass diese in ihre Heimat zurückgeschickt werden, ist vermutlich auch nicht in Ihrem Interesse. Worin besteht unsere Nationalkultur? Und inwiefern glauben Sie, dass diese ausgelöscht und nicht nur verändert wird?;nothing
991239820914441;Kommenden Montag wieder 10 Leute mehr! Aber im Herzen bei meinen Kampfsachsen!;nothing
1065027503535672;Wie oft noch ?;nothing
1080704545301301;Ön vagy a legjobb. !!!!!!!!!!! <3 a nemeth baratnö <3;nothing
1114485821923173;usa ist der kriegstreiber....;nothing
1018216358216787;Eddie Graf hat mich ja leider blockiert ?? er scheint allergisch dagegen zu sein wenn jemand nicht seiner Auffassung ist und Fragen stellt ?? Für einen konstruktiven Diskurs scheint es auch nicht zu reichen aber keine Bange Eddie ?? ....sieh dir den Film an ??;nothing
991311677573922;aktuelles Foto von der Frauenkirche um 20:45 Uhr https://www.facebook.com/photo.php?fbid=1499619657022266&set=o.540404695989874&type=3&theater;nothing
1011532152218541;"...Und 
""Allzu gut ist liederlich!""";nothing
856899857681772;"Wo ist der ""Gefällt mir nicht""-Knopf?";nothing
1108018262569929;Die Wasserwerfer waren wohl gerade zur Durchsicht und Diensthunde-/pferde wohl nicht verfügbar?;nothing
985439078161182;alles nazis;nothing
885880924783665;Und das bestimmt ein Herr Erwin?lächerlich;nothing
882027918502299;Witzig ist nur, dass die Studenten sein Geld und eine weitere Zusammenarbeit bereits im Vorfeld abgelehnt hatten. LN 21.02.2015;nothing
857348320970259;Ossi Wessi ich dachte das wir diese sinnfreie Scheisse endlich hinter uns gebracht haben Jean dein Name klingt sehr deutsch alle Achtung so ein Kommentar los zu lassen Übrigens ein Däne ist viel zu stolz in einem Deutschland voll Neid Gier und Missgunst leben zu wollen Wenn wir schon mal beim Thema sind ich hatte 15 Jahre in Holland gearbeitet war meine schönste Zeit und die konnten mit den Ossis besser als mit Wessis weil die nicht so arrogant waren dasselbe sagte der Franzose;nothing
885332608171830;Wird immer schlimmer...;nothing
991273904244366;Es geht nicht nur um Deutschland,es geht um ganz Europa !;nothing
857472380957853;die kommen leider so alleine, die linken Frauen sollten sich da mal erkenntlich zeigen, dann könnte man diese abartige Scheiße evtl. eindämmen....nicht verhindern. Schützt Eure Töchter !;nothing
993918317313258;Mit der CDU sollte es doch auch keine Mehrwertsteuererhöhung geben und dann wurden aus zwei Prozent, drei.:-D;criticism
1044164342288655;Ute Lehmann Ich denke keiner muß austreten, denn das besorgt die diktatorisch EU-Regierung in Brüssel schon von sich aus ! Stirbt Schengen und wird das Dublinabkommen rechtswidrig gebrochen und willkürlich außer Kraft gesetzt, ohne daß Brüssel reagiert und eine Antwort liefert, bleibt den europäischen Nationen garnichts anderes übrig, die eigene Zukunft wieder national selbst in die Hand zu nehmen. Jede Nation ist in erster Linie ihrem eigenen Volk verpflichtet. Der Gedanke einer EU war ja gut, aber machtbesessene und unfähige Politiker in Brüssel und manchen Mitgliedsstaaten, allen voran Deutschland, haben alles 'versemmelt' in ihrer Gutmenschennaivität oder auch von außen 'gesteuerten Flutung' des EURO-Raums mit Flüchtlingen.;criticism
856753707696387;Es war wiedereinmal spitze ?? ?? ??;nothing
857406907631067;"ahsoo es war die ""Lügenpresse"" ..dann solltet ihr vielleicht bei Pegida mitspazieren?";nothing
1044174618954294;Mit Merkel abgesprochen? Liebe Nachbarn, lasst Euch nicht mit einer Irren ein !!!;criticism
1065029613535461;Prima dann taucht das Bernsteinzimmer ja auch bald auf.;nothing
985449898160100;Ist das nicht eine Beleidigung die sofort zur Anzeige gebracht werden muss ? Danke Herr Maas Lach;nothing
1453;Achtung, meine Freunde! Wir müssen für eine Welt ohne Juden und Kommunisten kämpfen. #WhitePower;nothing
961103277261429;Sehr gut erkannt, wie mit Sprache manipuliert wird - bravo!!;nothing
1012405272131229;...sind auch migrationsbelastete unrasierte Weiber von den Grünen willkommen?;nothing
1056475294390893;Euch Gesindel bestimmt nicht;nothing
1010291425675947;Das ist nichts Neues Frau Ende,jedoch beantwortet das nicht meine Frage??? Wem sollen dann Sanktionen gelten, wie es Frau Fensterling vorschlägt??;nothing
886004554771302;Richtig Ingrid. Die Leute die bis jetzt noch nicht bei Pegida waren und nun die Bilder von Frankfurt sehen, werden den Zulauf zu Pegida verstärken.;nothing
856896494348775;"Wer geht Montag mit zu ""Rock für den Frieden"" und hat einen Plan B?
Bin dabei";nothing
856755977696160;Ja und morgen rennt hubi zur gegendemo und denkt sind alle gegen pegida?das vielleicht die masse da hin geht um mal gratis bissel Musik zu hören?darauf kommt er nicht:-);nothing
968010563237367;"https://m.facebook.com/l.php?u=https%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3D2UEDyyT_R5g&h=TAQFxmFNI&s=1 

Es gibt auch keine freiheit...";nothing
968077196564037;I like very much;nothing
1113867471985008;Schobbe Schorch Es heisst deutsche Eiche! Und für die Bayern sprichst du hier bestimmt nicht!;nothing
1010841395620950;Nicht merkel, sondern das system muß weg!!!;subversive
985375671500856;Es sieht wunderschön aus... Genau wie damals. Weiter so...;nothing
1069103353128087;Die Seite liken.sonst bringt es nichts.;nothing
945827922122298;Ausgerechnet in München^^;nothing
858031504235274;warum muß sie eigentlich von Peschawar reden? reicht es nicht, einfach die Anschläge von Paris zu benennen ohne gleich wieder auf muslimische Opfer hinzuweisen und damit das eine mit dem anderen zu relativieren?;nothing
895225847182506;"Malte Stierwall, mich wundert deine bezuglose ""Kritik"" kein Stück!";nothing
856772547694503;"Paul Breuer bezeichnet die Polizisten ""Bullen"" und arbeitet beim Landgericht...???";nothing
856769957694762;Nimm das Brett vor dem Kopf weg und lies selber nach!!! Hat schon vielen geholfen!;nothing
1391656863943512064;…damit man sich von diesen Personen Terrorisieren lassen muss …. Das einer Juristischen Unterstützung braucht weil er hier Psycho terror betreibt mit dem Verein Bündnis Nazifrei !! #BKA #Presse #Verfassungsschutz was muss ich schreiben „Sieg Heil“ damit hier jemand tätig wird ?;criticism
1063700500335039;"Der Osten scheint Alles richtig zu machen! ;)";nothing
1064981736873582;"Falls einer meine verlorene Jugend finden sollte wäre ich sehr dankbar. ;-)";nothing
862009353837489;So isses. Auf den Punkt gebracht.danke Josephine.;nothing
856884491016642;Griechenland, Spanien und  nun auch Deutschland sowie andere Europäer haben begriffen, dass sich hier nur eine korrupte Elite von Politikern Bänkern Juristen und Verwaltungsaffen, gesteuert durch eine skrupelose Lobby eine korrupten Systems sattfressen...Linke sind der Bodensatz und wollen sich als Retter der Menschheit aufspielen, hahaha,;agitation
1052457508126005;Thomas Miles Der war aus Eritrea. Und zwar wurde er in der Nacht von Montag zu Dienstag gefunden und logischer Weise, da Pegida montags unterwegs ist, konnte es nur Pegida gewesen sein, ansonsten auch, wer sonst? Großes Bla Bla. Empörung usw.  Seine Mitbewohner fühlen sich in Dresden nicht mehr sicher. Großes Plakat und derjenige der das Plakat gehalten hat, wars.  Die hatten Streit wegen der Wachmaschinenbenutzung und da wird eben der andere abgestochen. Oder nicht. Die Dementierung kommt dann meistens nicht.;nothing
968008783237545;leute, lasst doch mal den begriff Flüchtlinge weg, denn sind doch nur ne Handvoll ! alle anderen sind auswanderer !;nothing
856956934342731;Na is doch wahr. Wenn sie nix mehr finden, wird die Rechtschreibung an den Haaren herbeigezogen. Als ob es darauf ankäme.;nothing
1043609129010843;"Die ""Geschäftsführer"" und ""Verbände"" der Zeitungen sollen sich nur lächerlich machen. Runter mit der Maske, dann wird deutlich dass diese NICHTS zu sagen haben und deren Versuch mit manipulativer Berichterstattung das Volk zu lenken als kriminell, mindestens aber der Verrat, ENTTARNT. Wenn auch nur ein Richter diesen komischen Paragraphen anwenden würde, was glaubt er wie des Volkes Seele stürmen würde. Solche Anzeigen, Prozesse, ALSO BITTE!, HaHa, ich denk' auch langsam wir sind in Nordkorea. Es tut mir leid für Tatjana, dass sie diesen Mist über sich ergehen lassen muss.";criticism
1055346864503736;Brrrrrrr ! Noch mehr zu uns ?, -, ne, ne, ne !;nothing
1010187712352985;Saudi Arabien!;nothing
882680938436997;Eigentlich stehe ich hinter dem Positionspapier der PEGIDA und bin froh das eine Gruppe vernünftiger Menschen auf diese Themen aufmerksam macht, ohne rechtsradikalem Hintergrund. Doch wer sich mit solchen Kommentaren über den gewaltsamen Tod eines Menschen lustig macht, für den kann ich nur Verachtung empfinden!;nothing
1385342970908626944;@realmilkfan @PoLILYtik @sascha_michaels @niggi China ist leider auch schon freier. und ich glaube die hätten am liebsten die Methoden von nordkorea: Einfach alle Covid-19-Patienten erschießen... und alle Querdenker auch.  So denken die Rotpunkte.;nothing
1012240715481018;Lieber Lutz, auf was für Seiten du dich aber auch zu bilden und zu informieren versuchst. Das kann ja nur in die Hose gehen ??????????????;nothing
951531151551975;Ich habe munkeln hören (ob das stimmt weis ich nicht, aber man muss ja hierzulande und heutzutage schon mit ALLEM rechnen!), dass sogar geprüft wird, in welchen Privathaushalten noch Platz wäre, um Asylbewerber unterzubringen. Sollte man sowas wirklich in Erwägung ziehen, dann sage ich gleich schonmal folgendes: NICHT BEI MIR!!!;criticism
857763960928695;"Ich bin absolut nicht rechts und garantiert nicht links... Aber dieses Toleranz-gequatsche geht mir völlig auf den Sack. Alte Menschen, welche das Land mit aufgebaut haben, müssen bei der Tafel anstehen. Junge Mütter schaffen es nicht mehr, Beruf und Familie unter einen Hut zu bringen da Kindergärten für deutsche kaum noch zu bezahlen sind. LKW Fahrer, welche 70 Stunden in der Woche arbeiten und trotzdem mit Hartz IV aufstocken müssen. Krankenschwestern gehen für 900.00 EUR im Dreischichsystem arbeiten. Fachkräfte-Mängel??? Wieviel Deutsche Fachkräfte verlassen jedes Jahr das Land? Gibt man jungen Familien die nötige soziale Sicherheit und Geborgenheit um wieder mehr Kinder zu bekommen?

Aber vor der Tür stehen hundertausende Wirtschaftsflüchtlinge, welche die Spirale des Billiglohnsektors schneller drehen lassen. Die Kriminalität unter diesen Leuten steigt. Wer würde seine Tochter nachts durch gewisse Migranten-Stadtteile laufen lassen? 

Aber es wird von Toleranz gequatscht... Ganz ehrlich, wer so Blind und Taub ist und nur an das Gute im Menschen glaubt, lebt in seiner eigenen kleinen Scheinwelt. Der Grönemeyer sprach in Dresden von dem ""Schatz Deutschland"". Warum lebt er den nicht mehr in diesem kostbaren Schatzland? Doppelmoral? Nein, wir sollen ja tolerant sein! Wer es sich leisten kann, verlässt die so sichere Multikultistadt Berlin und sucht sich eine kleine friedliche Insel. Die bleiben müssen, sollen aber bitteschön tolerant sein!";criticism
858040884234336;Hast du dich schon einmal darüber informiert was Umma bedeutet und ob es bei den Christen auch so etwas gibt?;nothing
977024042336019;Asylforderer trifft es voll auf den Kopf.....es sollte eher heißen Asylsuchende;nothing
857259144312510;Heute bei der Gedenkfeier an die Befreiung Auschwitz ist da der Zentralrat der Muslime auch vertreten wäre doch ein schönes Zeichen.Schliesslich bekommen sie ja vom Zentralrat der Juden auch unterstützung..;nothing
982639011774522;Sicher nur ein bedauerlicher Einzelfall ??;nothing
887997697905321;[@IND], Die AfD erledigt sich selber. Zudem ist sie nicht mehr als ein Wurm der Union. Wer der Meinung war/ist, dass sie die Interessen der Bevölkerung wahrnimmt, ist ein Narr. Mal bitte die Biografie vom Lucke u. Henkel im Internet nachlesen.;nothing
1065315323506890;Einfach nur geil;nothing
858402107531547;"Lena Roleder danke! Dumme Harz 4 Taugenichtse gross,haben die grösste Fresse. Bin auf Arbeit. Kommentare wie das ihre amüsieren uns. Leider ist meine Pause vorbei sry würde gerne weiter ihre Beschimpfungen lesen. Zum Glück kann das jeder andere ;)";nothing
962167293821694;https://www.facebook.com/photo.php?fbid=1634658126807564&set=a.1397343700539009.1073741828.100007901769458&type=1&theater;nothing
855116121193479;Nee das is doch Micky Maus aus Entenhausen;nothing
1057767640928325;Und da geht die zum Arschkriechen hin...;nothing
952142024824221;Manchmal trifft es auch die Richtigen ?? ich hoffe doch, das noch mehr von den Grünen mit der Toleranz unserer Gäste Bekanntschaft machen ??;nothing
977215008983589;https://www.facebook.com/norbert.puskas.77/videos/1148970678465209/;nothing
882695811768843;War bestimmt a Nazi.. Ach nee sind ja die eigenen Landsleute oder Mitbewohner die das machen. Was ich nicht verstehe, sie flüchten vor tot und Gewalt im eigenen Land aber bringen sich hier wo sie in Sicherheit sind gegenseitig um... Da sieht mann mal das es nicht auszuschließen ist das sich nicht doch Radikale als Flüchtlinge ausgeben und hier etwas planen bzw. wenn jemand anderer Meinung ist sich gegenseitig töten. Abschieben allesamt!;nothing
1044159902289099;Wichtig ist es trotzdem, weil es nämlich all jenen den Wind aus den Segeln nimmt, die immer nach dem 200.001 oder 1.000.001 fragen. Österreich traut sich ein Lösung dieser Frage zu und ab sofort kann keiner hier mehr sagen, das geht nicht.;nothing
982743188430771;und diese Leute wollen nach Deutschland,,,,dann viel Spaß!!!!!;nothing
881948601843564;Gefällt mir! Er kann sich's eben leisten, sich nicht verbiegen zu lassen.;nothing
1152552411449847;"""Wer für eine solche Weltsicht eintritt, arbeitet an der Abschaffung des modernen Sozialwesens und seiner Sicherungssysteme für sozial Benachteiligte"" . Ein sogenanntes ""modernes Sozialwesen""  das ausschließlich dazu dient Asylanten, Scheinasylanten und der Asylindustrie zu nützen, möchte ich nicht unterstützen. Sicherungssysteme für deutsche sozial Benachteiligte existieren schon längst nicht mehr in ausreichendem Maß. Solche Äusserungen zeigen, dass die Institution AWO keine demokratischen Werte vertritt und damit auch in einer Demokratie nichts zu suchen hat.";criticism
876248335746924;Ich habe mal einen bericht gelesen von herrn hans werner sinn, wo er darlegt, das die wirklichen Fachkräfte andere eu staaten bevorzugen und nach deutschland zum größten teil kaum wirkliche Fachkräfte kommen.vielleicht hat ja das Arbeitsamt angst davor das es seine daseinsberechtigung verliert, wenn es die wirtschaftsflüchtlinge nicht mehr geben sollte, lächel;criticism
1105399309498491;Genau ...die damalige Lazarettstadt soll ne Moschee mit Minaretten bekommen .....träumt weiter Ihr Banausen !.;criticism
1111616692210086;.....diese Stimme ist Hammer.....Ramona ist DIE Hymnensängerin.....ABER, warum singen so wenig Patrioten mit.....das muss gewaltiger klingen.....dann isses Gänsehaut.....;nothing
856744537697304;Kann nur Störsender gewesen sein den Internet Empfang mit Handy war auch gleich 0;nothing
857792594259165;Kopftuch auf in einer moschee ja genau so ja das zählt mit zur Anpassung begründe dochmal wieso das so schlimm ist !;nothing
945849148786842;Die Stimmung kippt dann, wenn Ihr endlich Eure verlängerte Rücken hochbekommt und Montag zu PEGIDA auf die Straße geht.;nothing
1022;sieg heil!;agitation
876421262396298;Für die deutschen arbeitslosen Fachkräfte findet das Jobcenter keine Arbeit;nothing
1064993786872377;Niemand. Weiß doch jeder das Kinder in Kohlköpfen wachsen.;nothing
1011573718881051;Oh gütiger, lass uns an deiner Weisheit teilhaben und teile er uns seine achso überzeugenden Argumente mit. Oder ist auch nur heisse Luft zur Verfügung wie bei den Politmarionetten?;criticism
882073545164403;hat er gut gemacht - Hut ab Herr Stöcker!!!;nothing
856770771028014;Scheinbar besitzen die heutigen Studenten eine sehr große Bildungslücke.Pisa wurde mal wieder bestätigt.??;nothing
1035153783189711;Die Gegendemo 4.1.16 :D https://www.youtube.com/watch?v=81mvNlXJvMM;nothing
1134479919923763;Am 31.12.2015 haben viele Frauen sie persönlich kennen gelernt.Und das ganze geht ja fleißig weiter .Ohne Abschieben von so Verbrechern.;criticism
885845378120553;"zumindest für die Linke und Grüne ;)";nothing
856752451029846;Ach Mensch, Jens. *bist heißt das Wort. Aber klar, dass ihr überall ein Doppel-s machen müsst.;nothing
882832948421796;Träum weiter.;nothing
857471840957907;es gidad sich aus mit euch monchichis;nothing
856812991023792;...und morgen zum kostenlosen konzert! :-);nothing
894666380571786;Den kann man doch nicht für voll nehmen. Habe ihn wegen seiner Äusserungen mal angeschrieben, geantwortet hat er natürlich nicht...;nothing
856777827693975;Stefan Du Kommunisten Hohlkopf....;nothing
